date,hour,symbol,underlying,type,strike,open,high,low,close,volume_contracts,volume_usdt,best_bid_price,best_ask_price,best_bid_qty,best_ask_qty,best_buy_iv,best_sell_iv,mark_price,mark_iv,delta,gamma,vega,theta,openinterest_contracts,openinterest_usdt,timestamp
2023-10-03,2,BTC-240628-31000-P,BTCUSDT,P,240628-31000,0.0,0.0,0.0,0.0,0.0,0.0,5610.0,6860.0,3.91,5.57,,0.49919605,6231.0,0.43242455,-0.55120232,3.862e-05,93.72758454,-7.52764706,0.0,0.0,2023-10-03 02:00:00+00:00
2023-10-03,3,BTC-240628-31000-P,BTCUSDT,P,240628-31000,0.0,0.0,0.0,0.0,0.0,0.0,5610.0,6860.0,3.91,5.57,,0.50023556,6231.0,0.43353021,-0.55001592,3.852e-05,93.81753489,-7.55530662,0.0,0.0,2023-10-03 03:00:00+00:00
2023-10-03,4,BTC-240628-31000-P,BTCUSDT,P,240628-31000,0.0,0.0,0.0,0.0,0.0,0.0,5610.0,6860.0,3.91,5.57,,0.501827,6232.0,0.43522537,-0.54818305,3.835e-05,93.95952997,-7.59750473,0.0,0.0,2023-10-03 04:00:00+00:00
2023-10-03,5,BTC-240628-31000-P,BTCUSDT,P,240628-31000,0.0,0.0,0.0,0.0,0.0,0.0,5610.0,6860.0,3.91,5.57,,0.49862862,6231.0,0.43179333,-0.55201359,3.87e-05,93.6390912,-7.5130505,0.0,0.0,2023-10-03 05:00:00+00:00
2023-10-03,6,BTC-240628-31000-P,BTCUSDT,P,240628-31000,0.0,0.0,0.0,0.0,0.0,0.0,5610.0,6860.0,3.91,5.57,,0.50228834,6232.0,0.4357034,-0.54773093,3.831e-05,93.98163452,-7.60999516,0.0,0.0,2023-10-03 06:00:00+00:00
2023-10-03,7,BTC-240628-31000-P,BTCUSDT,P,240628-31000,0.0,0.0,0.0,0.0,0.0,0.0,5610.0,6860.0,3.91,5.57,,0.49708843,6231.0,0.43012559,-0.55394068,3.887e-05,93.46528477,-7.47245528,0.0,0.0,2023-10-03 07:00:00+00:00
2023-10-03,8,BTC-240628-31000-P,BTCUSDT,P,240628-31000,0.0,0.0,0.0,0.0,0.0,0.0,5570.0,6815.0,2.72,2.39,,0.49528003,6189.0,0.42874098,-0.55255136,3.894e-05,93.68049788,-7.46670796,0.0,0.0,2023-10-03 08:00:00+00:00
2023-10-03,9,BTC-240628-31000-P,BTCUSDT,P,240628-31000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-1e-08,9467.0,0.775,-0.43828938,2.151e-05,93.21246909,-13.43160715,0.0,0.0,2023-10-03 09:00:00+00:00
2023-10-03,10,BTC-240628-31000-P,BTCUSDT,P,240628-31000,0.0,0.0,0.0,0.0,0.0,0.0,5570.0,6815.0,5.65,4.57,,0.49700856,6189.0,0.4305768,-0.55058274,3.876e-05,93.82754118,-7.51277746,0.0,0.0,2023-10-03 10:00:00+00:00
2023-10-03,11,BTC-240628-31000-P,BTCUSDT,P,240628-31000,0.0,0.0,0.0,0.0,0.0,0.0,5615.0,6870.0,3.92,4.97,,0.49926639,6239.0,0.43209314,-0.55242426,3.87e-05,93.54281194,-7.51752125,0.0,0.0,2023-10-03 11:00:00+00:00
2023-10-03,12,BTC-240628-31000-P,BTCUSDT,P,240628-31000,0.0,0.0,0.0,0.0,0.0,0.0,5615.0,6870.0,3.92,4.97,,0.49435139,6238.0,0.42680502,-0.55835619,3.922e-05,93.04060554,-7.38679815,0.0,0.0,2023-10-03 12:00:00+00:00
2023-10-03,13,BTC-240628-31000-P,BTCUSDT,P,240628-31000,0.0,0.0,0.0,0.0,0.0,0.0,5565.0,6810.0,2.95,5.62,,0.49238205,6183.0,0.42562425,-0.55587133,3.926e-05,93.38164886,-7.39451027,0.0,0.0,2023-10-03 13:00:00+00:00
2023-10-03,14,BTC-240628-31000-P,BTCUSDT,P,240628-31000,0.0,0.0,0.0,0.0,0.0,0.0,5650.0,6915.0,5.09,4.29,,0.4925561,6277.0,0.42399406,-0.56437532,3.957e-05,92.4096756,-7.29064703,0.0,0.0,2023-10-03 14:00:00+00:00
2023-10-03,15,BTC-240628-31000-P,BTCUSDT,P,240628-31000,0.0,0.0,0.0,0.0,0.0,0.0,5650.0,6915.0,5.09,4.29,,0.49203634,6277.0,0.42342424,-0.56505545,3.963e-05,92.34364072,-7.27677442,0.0,0.0,2023-10-03 15:00:00+00:00
2023-10-03,16,BTC-240628-31000-P,BTCUSDT,P,240628-31000,0.0,0.0,0.0,0.0,0.0,0.0,5660.0,6925.0,4.93,3.07,,0.49551249,6288.0,0.42709947,-0.56165199,3.928e-05,92.60390074,-7.36176359,0.0,0.0,2023-10-03 16:00:00+00:00
2023-10-03,17,BTC-240628-31000-P,BTCUSDT,P,240628-31000,0.0,0.0,0.0,0.0,0.0,0.0,5660.0,6925.0,4.93,3.07,,0.49839735,6288.0,0.4302007,-0.55822212,3.898e-05,92.88833053,-7.43914788,0.0,0.0,2023-10-03 17:00:00+00:00
2023-10-03,18,BTC-240628-31000-P,BTCUSDT,P,240628-31000,0.0,0.0,0.0,0.0,0.0,0.0,5660.0,6925.0,4.93,3.07,,0.49076915,6287.0,0.42195737,-0.56752297,3.979e-05,92.08148819,-7.23434499,0.0,0.0,2023-10-03 18:00:00+00:00
2023-10-03,19,BTC-240628-31000-P,BTCUSDT,P,240628-31000,0.0,0.0,0.0,0.0,0.0,0.0,5885.0,7195.0,3.12,3.37,,0.51773667,6535.0,0.44668615,-0.55707792,3.78e-05,92.3342584,-7.68052747,0.0,0.0,2023-10-03 19:00:00+00:00
2023-10-03,20,BTC-240628-31000-P,BTCUSDT,P,240628-31000,0.0,0.0,0.0,0.0,0.0,0.0,5715.0,6990.0,2.78,2.91,,0.50310969,6348.0,0.43425918,-0.55797067,3.869e-05,92.7344373,-7.50037783,0.0,0.0,2023-10-03 20:00:00+00:00
2023-10-03,21,BTC-240628-31000-P,BTCUSDT,P,240628-31000,0.0,0.0,0.0,0.0,0.0,0.0,5680.0,6945.0,2.5,3.81,,0.49876928,6308.0,0.43043196,-0.55949953,3.9e-05,92.70015329,-7.43268062,0.0,0.0,2023-10-03 21:00:00+00:00
2023-10-03,22,BTC-240628-31000-P,BTCUSDT,P,240628-31000,0.0,0.0,0.0,0.0,0.0,0.0,5725.0,7000.0,5.68,2.94,,0.50471783,6358.0,0.43590546,-0.55691428,3.855e-05,92.78350514,-7.5351345,0.0,0.0,2023-10-03 22:00:00+00:00
2023-10-03,23,BTC-240628-31000-P,BTCUSDT,P,240628-31000,0.0,0.0,0.0,0.0,0.0,0.0,5670.0,6935.0,5.53,5.41,,0.49920678,6298.0,0.4309541,-0.55829988,3.894e-05,92.81294944,-7.4530657,0.0,0.0,2023-10-03 23:00:00+00:00
2023-10-04,0,BTC-240628-31000-P,BTCUSDT,P,240628-31000,0.0,0.0,0.0,0.0,0.0,0.0,5870.0,7180.0,5.28,3.49,,0.51871419,6521.0,0.44780135,-0.55504589,3.769e-05,92.50862761,-7.72023358,0.0,0.0,2023-10-04 00:00:00+00:00
2023-10-04,1,BTC-240628-31000-P,BTCUSDT,P,240628-31000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-1e-08,9553.0,0.775,-0.44317535,2.174e-05,92.54355744,-13.36836047,0.0,0.0,2023-10-04 01:00:00+00:00
2023-10-04,2,BTC-240628-31000-P,BTCUSDT,P,240628-31000,0.0,0.0,0.0,0.0,0.0,0.0,5655.0,6920.0,2.44,3.96,,0.49679279,6283.0,0.42843223,-0.56018372,3.918e-05,92.67008035,-7.40149395,0.0,0.0,2023-10-04 02:00:00+00:00
2023-10-04,3,BTC-240628-31000-P,BTCUSDT,P,240628-31000,0.0,0.0,0.0,0.0,0.0,0.0,5675.0,6940.0,5.69,3.71,,0.49999475,6303.0,0.43173552,-0.55792617,3.889e-05,92.80287978,-7.47040971,0.0,0.0,2023-10-04 03:00:00+00:00
2023-10-04,4,BTC-240628-31000-P,BTCUSDT,P,240628-31000,0.0,0.0,0.0,0.0,0.0,0.0,5675.0,6940.0,5.69,3.71,,0.49766064,6303.0,0.42921305,-0.56077398,3.914e-05,92.5541756,-7.40801082,0.0,0.0,2023-10-04 04:00:00+00:00
2023-10-04,5,BTC-240628-31000-P,BTCUSDT,P,240628-31000,0.0,0.0,0.0,0.0,0.0,0.0,5840.0,7145.0,2.01,5.43,,0.52074432,6489.0,0.45045495,-0.55017882,3.741e-05,92.96101577,-7.81002448,0.0,0.0,2023-10-04 05:00:00+00:00
2023-10-04,6,BTC-240628-31000-P,BTCUSDT,P,240628-31000,0.0,0.0,0.0,0.0,0.0,0.0,5690.0,6960.0,3.78,3.26,,0.50161004,6321.0,0.43303967,-0.55779917,3.88e-05,92.74727309,-7.49197818,0.0,0.0,2023-10-04 06:00:00+00:00
2023-10-04,7,BTC-240628-31000-P,BTCUSDT,P,240628-31000,0.0,0.0,0.0,0.0,0.0,0.0,5735.0,7015.0,2.06,4.56,,0.50938368,6371.0,0.44047296,-0.55308923,3.816e-05,93.00631824,-7.64305346,0.0,0.0,2023-10-04 07:00:00+00:00
2023-10-04,8,BTC-240628-31000-P,BTCUSDT,P,240628-31000,0.0,0.0,0.0,0.0,0.0,0.0,5605.0,6860.0,5.64,4.8,,0.49678087,6228.0,0.42932212,-0.55558752,3.903e-05,93.15373622,-7.462533,0.0,0.0,2023-10-04 08:00:00+00:00
2023-10-04,9,BTC-240628-31000-P,BTCUSDT,P,240628-31000,0.0,0.0,0.0,0.0,0.0,0.0,5565.0,6805.0,4.76,2.02,,0.49721718,6181.0,0.43095291,-0.55049521,3.879e-05,93.68613387,-7.53486344,0.0,0.0,2023-10-04 09:00:00+00:00
2023-10-04,10,BTC-240628-31000-P,BTCUSDT,P,240628-31000,0.0,0.0,0.0,0.0,0.0,0.0,5620.0,6875.0,3.13,5.98,,0.49909234,6244.0,0.43168843,-0.55407655,3.882e-05,93.22677353,-7.51188382,0.0,0.0,2023-10-04 10:00:00+00:00
2023-10-04,11,BTC-240628-31000-P,BTCUSDT,P,240628-31000,0.0,0.0,0.0,0.0,0.0,0.0,5620.0,6875.0,3.13,5.98,,0.50146341,6244.0,0.43422341,-0.55130823,3.858e-05,93.44773377,-7.57508255,0.0,0.0,2023-10-04 11:00:00+00:00
2023-10-04,12,BTC-240628-31000-P,BTCUSDT,P,240628-31000,0.0,0.0,0.0,0.0,0.0,0.0,5535.0,6770.0,3.0,5.04,,0.49032569,6148.0,0.42403936,-0.55604599,3.944e-05,93.28879655,-7.38598791,0.0,0.0,2023-10-04 12:00:00+00:00
2023-10-04,13,BTC-240628-31000-P,BTCUSDT,P,240628-31000,0.0,0.0,0.0,0.0,0.0,0.0,5595.0,6845.0,4.45,4.63,,0.48976302,6215.0,0.42210162,-0.56300736,3.974e-05,92.5222433,-7.29295739,0.0,0.0,2023-10-04 13:00:00+00:00
2023-10-04,14,BTC-240628-31000-P,BTCUSDT,P,240628-31000,0.0,0.0,0.0,0.0,0.0,0.0,5765.0,7050.0,5.97,2.36,,0.50973654,6403.0,0.44028342,-0.55578316,3.826e-05,92.64802403,-7.61862479,0.0,0.0,2023-10-04 14:00:00+00:00
2023-10-04,15,BTC-240628-31000-P,BTCUSDT,P,240628-31000,0.0,0.0,0.0,0.0,0.0,0.0,5800.0,7095.0,3.32,5.78,,0.51565886,6443.0,0.44579029,-0.55254508,3.78e-05,92.8084247,-7.72847313,0.0,0.0,2023-10-04 15:00:00+00:00
2023-10-04,16,BTC-240628-31000-P,BTCUSDT,P,240628-31000,0.0,0.0,0.0,0.0,0.0,0.0,5730.0,7010.0,5.89,3.32,,0.51327109,6366.0,0.44460237,-0.54858744,3.779e-05,93.32382142,-7.75188985,0.0,0.0,2023-10-04 16:00:00+00:00
2023-10-04,17,BTC-240628-31000-P,BTCUSDT,P,240628-31000,0.0,0.0,0.0,0.0,0.0,0.0,5615.0,6865.0,3.12,5.08,,0.49875855,6236.0,0.43161154,-0.55390216,3.884e-05,93.20937361,-7.51732906,0.0,0.0,2023-10-04 17:00:00+00:00
2023-10-04,18,BTC-240628-31000-P,BTCUSDT,P,240628-31000,0.0,0.0,0.0,0.0,0.0,0.0,5615.0,6865.0,3.12,5.08,,0.50353289,6237.0,0.43671846,-0.54830339,3.834e-05,93.66041286,-7.64427283,0.0,0.0,2023-10-04 18:00:00+00:00
2023-10-04,19,BTC-240628-31000-P,BTCUSDT,P,240628-31000,0.0,0.0,0.0,0.0,0.0,0.0,5500.0,6730.0,3.68,5.71,,0.48892498,6111.0,0.42301297,-0.55481288,3.951e-05,93.43468469,-7.38767887,0.0,0.0,2023-10-04 19:00:00+00:00
2023-10-04,20,BTC-240628-31000-P,BTCUSDT,P,240628-31000,0.0,0.0,0.0,0.0,0.0,0.0,5535.0,6770.0,3.92,5.03,,0.49561977,6149.0,0.42964935,-0.55007175,3.89e-05,93.72192679,-7.52781993,0.0,0.0,2023-10-04 20:00:00+00:00
2023-10-04,21,BTC-240628-31000-P,BTCUSDT,P,240628-31000,0.0,0.0,0.0,0.0,0.0,0.0,5555.0,6795.0,2.14,3.11,,0.4997015,6172.0,0.4335779,-0.54733777,3.855e-05,93.87935156,-7.61059705,0.0,0.0,2023-10-04 21:00:00+00:00
2023-10-04,22,BTC-240628-31000-P,BTCUSDT,P,240628-31000,0.0,0.0,0.0,0.0,0.0,0.0,5550.0,6790.0,5.0,2.91,,0.50280452,6167.0,0.43691337,-0.54335939,3.821e-05,94.20192197,-7.69669519,0.0,0.0,2023-10-04 22:00:00+00:00
2023-10-04,23,BTC-240628-31000-P,BTCUSDT,P,240628-31000,0.0,0.0,0.0,0.0,0.0,0.0,5550.0,6790.0,5.0,2.91,,0.50464511,6167.0,0.43886662,-0.54126261,3.802e-05,94.35979681,-7.74526737,0.0,0.0,2023-10-04 23:00:00+00:00
2023-10-05,0,BTC-240628-31000-P,BTCUSDT,P,240628-31000,0.0,0.0,0.0,0.0,0.0,0.0,5550.0,6790.0,5.0,2.91,,0.50608873,6167.0,0.44039607,-0.53963497,3.787e-05,94.47972184,-7.78335085,0.0,0.0,2023-10-05 00:00:00+00:00
2023-10-05,1,BTC-240628-31000-P,BTCUSDT,P,240628-31000,0.0,0.0,0.0,0.0,0.0,0.0,5550.0,6790.0,5.0,2.91,,0.50180912,6167.0,0.43582857,-0.54466032,3.833e-05,94.07670196,-7.67096583,0.0,0.0,2023-10-05 01:00:00+00:00
2023-10-05,2,BTC-240628-31000-P,BTCUSDT,P,240628-31000,0.0,0.0,0.0,0.0,0.0,0.0,5550.0,6790.0,5.0,2.91,,0.49876332,6167.0,0.43256819,-0.54828829,3.866e-05,93.77872086,-7.59064837,0.0,0.0,2023-10-05 02:00:00+00:00
2023-10-05,3,BTC-240628-31000-P,BTCUSDT,P,240628-31000,0.0,0.0,0.0,0.0,0.0,0.0,5580.0,6825.0,5.09,3.23,,0.50119281,6199.0,0.43466747,-0.54828257,3.851e-05,93.6905269,-7.62150137,0.0,0.0,2023-10-05 03:00:00+00:00
2023-10-05,4,BTC-240628-31000-P,BTCUSDT,P,240628-31000,0.0,0.0,0.0,0.0,0.0,0.0,5525.0,6760.0,3.57,5.24,,0.49654722,6139.0,0.43064117,-0.54856542,3.881e-05,93.81043619,-7.56174724,0.0,0.0,2023-10-05 04:00:00+00:00
2023-10-05,5,BTC-240628-31000-P,BTCUSDT,P,240628-31000,0.0,0.0,0.0,0.0,0.0,0.0,5525.0,6760.0,3.57,5.24,,0.49385309,6139.0,0.42775095,-0.55181626,3.911e-05,93.53914776,-7.49044439,0.0,0.0,2023-10-05 05:00:00+00:00
2023-10-05,6,BTC-240628-31000-P,BTCUSDT,P,240628-31000,0.0,0.0,0.0,0.0,0.0,0.0,5525.0,6760.0,3.57,5.24,,0.49483657,6139.0,0.42879581,-0.55068977,3.901e-05,93.62369254,-7.51670072,0.0,0.0,2023-10-05 06:00:00+00:00
2023-10-05,7,BTC-240628-31000-P,BTCUSDT,P,240628-31000,0.0,0.0,0.0,0.0,0.0,0.0,5580.0,6825.0,5.16,3.07,,0.49883127,6199.0,0.43210804,-0.55125771,3.878e-05,93.41961645,-7.55943184,0.0,0.0,2023-10-05 07:00:00+00:00
2023-10-05,8,BTC-240628-31000-P,BTCUSDT,P,240628-31000,0.0,0.0,0.0,0.0,0.0,0.0,5580.0,6825.0,5.16,3.07,,0.50122976,6199.0,0.43466687,-0.54847009,3.853e-05,93.63883696,-7.62323058,0.0,0.0,2023-10-05 08:00:00+00:00
2023-10-05,9,BTC-240628-31000-P,BTCUSDT,P,240628-31000,0.0,0.0,0.0,0.0,0.0,0.0,5535.0,6770.0,4.93,4.89,,0.49737573,6149.0,0.43142498,-0.54858651,3.877e-05,93.74716909,-7.57631003,0.0,0.0,2023-10-05 09:00:00+00:00
2023-10-05,10,BTC-240628-31000-P,BTCUSDT,P,240628-31000,0.0,0.0,0.0,0.0,0.0,0.0,5535.0,6770.0,4.93,4.89,,0.50037384,6149.0,0.43461919,-0.54510012,3.845e-05,94.0191759,-7.65574448,0.0,0.0,2023-10-05 10:00:00+00:00
2023-10-05,11,BTC-240628-31000-P,BTCUSDT,P,240628-31000,0.0,0.0,0.0,0.0,0.0,0.0,5535.0,6770.0,4.93,4.89,,0.49977303,6149.0,0.43397009,-0.54585157,3.852e-05,93.95196362,-7.64003885,0.0,0.0,2023-10-05 11:00:00+00:00
2023-10-05,12,BTC-240628-31000-P,BTCUSDT,P,240628-31000,0.0,0.0,0.0,0.0,0.0,0.0,5495.0,6720.0,2.81,3.45,,0.49438,6104.0,0.42905152,-0.54816302,3.894e-05,93.87143003,-7.5481514,0.0,0.0,2023-10-05 12:00:00+00:00
2023-10-05,13,BTC-240628-31000-P,BTCUSDT,P,240628-31000,0.0,0.0,0.0,0.0,0.0,0.0,5350.0,6545.0,5.59,2.42,,0.49082041,5945.0,0.42789578,-0.53810122,3.878e-05,95.04708894,-7.62328902,0.0,0.0,2023-10-05 13:00:00+00:00
2023-10-05,14,BTC-240628-31000-P,BTCUSDT,P,240628-31000,0.0,0.0,0.0,0.0,0.0,0.0,5350.0,6545.0,5.59,2.42,,0.48901558,5945.0,0.42597294,-0.54027316,3.898e-05,94.87254214,-7.5762788,0.0,0.0,2023-10-05 14:00:00+00:00
2023-10-05,15,BTC-240628-31000-P,BTCUSDT,P,240628-31000,0.0,0.0,0.0,0.0,0.0,0.0,5580.0,6825.0,5.73,5.01,,0.4961884,6199.0,0.42921066,-0.55477343,3.909e-05,93.07219147,-7.49017036,0.0,0.0,2023-10-05 15:00:00+00:00
2023-10-05,16,BTC-240628-31000-P,BTCUSDT,P,240628-31000,0.0,0.0,0.0,0.0,0.0,0.0,5735.0,7015.0,2.65,5.16,,0.51050425,6371.0,0.441401,-0.55331471,3.818e-05,92.74874416,-7.67733466,0.0,0.0,2023-10-05 16:00:00+00:00
2023-10-05,17,BTC-240628-31000-P,BTCUSDT,P,240628-31000,0.0,0.0,0.0,0.0,0.0,0.0,5810.0,7110.0,4.38,3.69,,0.52267671,6456.0,0.45273006,-0.54690063,3.726e-05,93.05077457,-7.90125931,0.0,0.0,2023-10-05 17:00:00+00:00
2023-10-05,18,BTC-240628-31000-P,BTCUSDT,P,240628-31000,0.0,0.0,0.0,0.0,0.0,0.0,5650.0,6910.0,5.04,5.02,,0.50203443,6276.0,0.43408275,-0.55487872,3.874e-05,92.84576438,-7.56030814,0.0,0.0,2023-10-05 18:00:00+00:00
2023-10-05,19,BTC-240628-31000-P,BTCUSDT,P,240628-31000,0.0,0.0,0.0,0.0,0.0,0.0,5745.0,7025.0,2.54,2.1,,0.51306605,6381.0,0.44406056,-0.55121807,3.796e-05,92.87444727,-7.73768811,0.0,0.0,2023-10-05 19:00:00+00:00
2023-10-05,20,BTC-240628-31000-P,BTCUSDT,P,240628-31000,0.0,0.0,0.0,0.0,0.0,0.0,5805.0,7100.0,4.69,3.0,,0.52101254,6449.0,0.45125961,-0.54808164,3.739e-05,92.95211878,-7.87093704,0.0,0.0,2023-10-05 20:00:00+00:00
2023-10-05,21,BTC-240628-31000-P,BTCUSDT,P,240628-31000,0.0,0.0,0.0,0.0,0.0,0.0,5645.0,6900.0,5.14,3.51,,0.49854755,6268.0,0.43065071,-0.55827674,3.908e-05,92.55906859,-7.48088088,0.0,0.0,2023-10-05 21:00:00+00:00
2023-10-05,22,BTC-240628-31000-P,BTCUSDT,P,240628-31000,0.0,0.0,0.0,0.0,0.0,0.0,5645.0,6900.0,5.14,3.51,,0.497756,6268.0,0.42979062,-0.55927184,3.917e-05,92.46799761,-7.45976085,0.0,0.0,2023-10-05 22:00:00+00:00
2023-10-05,23,BTC-240628-31000-P,BTCUSDT,P,240628-31000,0.0,0.0,0.0,0.0,0.0,0.0,5645.0,6900.0,5.14,3.51,,0.49634337,6268.0,0.42826056,-0.5610166,3.932e-05,92.31302606,-7.42190744,0.0,0.0,2023-10-05 23:00:00+00:00
2023-10-06,0,BTC-240628-31000-P,BTCUSDT,P,240628-31000,0.0,0.0,0.0,0.0,0.0,0.0,5645.0,6900.0,5.14,3.51,,0.49913168,6268.0,0.43125451,-0.55771811,3.903e-05,92.58425864,-7.49692574,0.0,0.0,2023-10-06 00:00:00+00:00
2023-10-06,1,BTC-240628-31000-P,BTCUSDT,P,240628-31000,0.0,0.0,0.0,0.0,0.0,0.0,5645.0,6900.0,5.14,3.51,,0.5024457,6269.0,0.43480635,-0.55382387,3.869e-05,92.901224,-7.58573523,0.0,0.0,2023-10-06 01:00:00+00:00
2023-10-06,2,BTC-240628-31000-P,BTCUSDT,P,240628-31000,0.0,0.0,0.0,0.0,0.0,0.0,5580.0,6825.0,4.63,2.06,,0.49593925,6198.0,0.42885482,-0.55558082,3.916e-05,92.92527857,-7.48501215,0.0,0.0,2023-10-06 02:00:00+00:00
2023-10-06,3,BTC-240628-31000-P,BTCUSDT,P,240628-31000,0.0,0.0,0.0,0.0,0.0,0.0,5580.0,6825.0,4.63,2.06,,0.49694777,6199.0,0.4299283,-0.55442363,3.906e-05,93.01380304,-7.51207227,0.0,0.0,2023-10-06 03:00:00+00:00
2023-10-06,4,BTC-240628-31000-P,BTCUSDT,P,240628-31000,0.0,0.0,0.0,0.0,0.0,0.0,5720.0,7000.0,5.83,3.89,,0.51371217,6356.0,0.44484317,-0.54899553,3.787e-05,93.0540654,-7.77725954,0.0,0.0,2023-10-06 04:00:00+00:00
2023-10-06,5,BTC-240628-31000-P,BTCUSDT,P,240628-31000,0.0,0.0,0.0,0.0,0.0,0.0,5640.0,6900.0,2.98,2.98,,0.50171018,6266.0,0.43371022,-0.55500879,3.88e-05,92.78044078,-7.56150769,0.0,0.0,2023-10-06 05:00:00+00:00
2023-10-06,6,BTC-240628-31000-P,BTCUSDT,P,240628-31000,0.0,0.0,0.0,0.0,0.0,0.0,5740.0,7025.0,2.5,2.78,,0.51466823,6379.0,0.44541419,-0.54999221,3.786e-05,92.90134585,-7.77689751,0.0,0.0,2023-10-06 06:00:00+00:00
2023-10-06,7,BTC-240628-31000-P,BTCUSDT,P,240628-31000,0.0,0.0,0.0,0.0,0.0,0.0,5630.0,6890.0,5.81,4.84,,0.50848603,6257.0,0.44101954,-0.54637262,3.808e-05,93.49550082,-7.75062792,0.0,0.0,2023-10-06 07:00:00+00:00
2023-10-06,8,BTC-240628-31000-P,BTCUSDT,P,240628-31000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-1e-08,9398.0,0.775,-0.43795963,2.157e-05,92.9106188,-13.53703145,0.0,0.0,2023-10-06 08:00:00+00:00
2023-10-06,9,BTC-240628-31000-P,BTCUSDT,P,240628-31000,0.0,0.0,0.0,0.0,0.0,0.0,5400.0,6605.0,3.85,2.67,,0.48106432,5999.0,0.41644931,-0.55563907,4.014e-05,93.37055269,-7.31133195,0.0,0.0,2023-10-06 09:00:00+00:00
2023-10-06,10,BTC-240628-31000-P,BTCUSDT,P,240628-31000,0.0,0.0,0.0,0.0,0.0,0.0,5355.0,6550.0,3.84,4.34,,0.47419548,5948.0,0.40997267,-0.55949058,4.074e-05,93.16833829,-7.18316324,0.0,0.0,2023-10-06 10:00:00+00:00
2023-10-06,11,BTC-240628-31000-P,BTCUSDT,P,240628-31000,0.0,0.0,0.0,0.0,0.0,0.0,5455.0,6670.0,4.69,5.35,,0.49159765,6059.0,0.42675138,-0.54839453,3.918e-05,93.79568392,-7.52867123,0.0,0.0,2023-10-06 11:00:00+00:00
2023-10-06,12,BTC-240628-31000-P,BTCUSDT,P,240628-31000,0.0,0.0,0.0,0.0,0.0,0.0,5640.0,6900.0,2.66,5.71,,0.48736334,6264.0,0.41815698,-0.57273412,4.035e-05,91.20858443,-7.17469911,0.0,0.0,2023-10-06 12:00:00+00:00
2023-10-06,13,BTC-240628-31000-P,BTCUSDT,P,240628-31000,0.0,0.0,0.0,0.0,0.0,0.0,3990.0,8885.0,5.89,2.83,,0.71561098,6350.0,0.44447541,-0.54928354,3.792e-05,92.98165442,-7.77573987,0.0,0.0,2023-10-06 13:00:00+00:00
2023-10-06,14,BTC-240628-31000-P,BTCUSDT,P,240628-31000,0.0,0.0,0.0,0.0,0.0,0.0,5540.0,6775.0,2.15,4.91,,0.49827933,6154.0,0.43213189,-0.54923976,3.88e-05,93.46958056,-7.60066196,0.0,0.0,2023-10-06 14:00:00+00:00
2023-10-06,15,BTC-240628-31000-P,BTCUSDT,P,240628-31000,0.0,0.0,0.0,0.0,0.0,0.0,5355.0,6550.0,4.45,2.25,,0.48936486,5950.0,0.42613149,-0.54138342,3.906e-05,94.58905972,-7.5860806,0.0,0.0,2023-10-06 15:00:00+00:00
2023-10-06,16,BTC-240628-31000-P,BTCUSDT,P,240628-31000,0.0,0.0,0.0,0.0,0.0,0.0,5420.0,6630.0,5.47,3.98,,0.49447536,6022.0,0.43028891,-0.5419898,3.877e-05,94.35758058,-7.64254472,0.0,0.0,2023-10-06 16:00:00+00:00
2023-10-06,17,BTC-240628-31000-P,BTCUSDT,P,240628-31000,0.0,0.0,0.0,0.0,0.0,0.0,5420.0,6630.0,5.47,3.98,,0.49888968,6023.0,0.43497145,-0.53687896,3.829e-05,94.74442022,-7.75860362,0.0,0.0,2023-10-06 17:00:00+00:00
2023-10-06,18,BTC-240628-31000-P,BTCUSDT,P,240628-31000,0.0,0.0,0.0,0.0,0.0,0.0,5395.0,6600.0,4.48,5.29,,0.49266219,5995.0,0.42878926,-0.54176428,3.888e-05,94.42757333,-7.62394991,0.0,0.0,2023-10-06 18:00:00+00:00
2023-10-06,19,BTC-240628-31000-P,BTCUSDT,P,240628-31000,0.0,0.0,0.0,0.0,0.0,0.0,5395.0,6600.0,4.48,5.29,,0.49531937,5995.0,0.43160558,-0.53869181,3.859e-05,94.65761743,-7.69392728,0.0,0.0,2023-10-06 19:00:00+00:00
2023-10-06,20,BTC-240628-31000-P,BTCUSDT,P,240628-31000,0.0,0.0,0.0,0.0,0.0,0.0,5395.0,6600.0,4.48,5.29,,0.49679875,5995.0,0.43316782,-0.53701244,3.843e-05,94.77868448,-7.7328659,0.0,0.0,2023-10-06 20:00:00+00:00
2023-10-06,21,BTC-240628-31000-P,BTCUSDT,P,240628-31000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-1e-08,9205.0,0.775,-0.42901062,2.118e-05,93.89550594,-13.70844846,0.0,0.0,2023-10-06 21:00:00+00:00
2023-10-06,22,BTC-240628-31000-P,BTCUSDT,P,240628-31000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-1e-08,9233.0,0.775,-0.43039516,2.125e-05,93.73051563,-13.68650899,0.0,0.0,2023-10-06 22:00:00+00:00
